% Model:              
% Version:            COMSOL 5.4.0.225
% Date:               Jan 10 2022, 17:33
% Dimension:          2
% Nodes:              2741
% Expressions:        1
% Description:        Surface
% surf1x                  surf1y                   Color
-108.37433338820641       187.30030470532512       32.93915931926401
-106.53785777349303       190.47522852899382       32.95995765105937
-104.70138215877965       193.6501523526625        32.97706817542473
-102.86490654406626       196.8250761763312        32.9904908923603
-101.02843092935292       199.99999999999997       33.00022580186612
-110.40078288344424       190.47522852899374       32.91596855564552
-108.56430726873091       193.65015235266253       32.93540607818926
-106.7278316540175        196.8250761763312        32.95115579330297
-104.89135603930411       199.9999999999999        32.96321770098683
-112.42723237868208       193.65015235266245       32.889635634583215
-110.59075676396873       196.8250761763312        32.90771234787519
-108.75428114925533       199.9999999999999        32.922101253737196
-114.45368187391996       196.82507617633124       32.86016055607712
-112.6172062592066        199.99999999999994       32.87687646011739
-116.21573846221987       194.3134646464249        32.84511128708567
-117.97779505051979       191.8018531165186        32.83092688489637
-119.73985163881969       189.2902415866123        32.817607349509444
-121.50190822711963       186.77863005670602       32.80515268092486
-114.18928896698205       191.13854082275626       32.87343159608935
-115.95134555528193       188.6269292928499        32.858092424397626
-117.71340214358183       186.11531776294356       32.84361811950819
-112.16283947174419       187.9636169990875        32.898609747649175
-113.92489606004408       185.45200546918116       32.882115806454976
-110.13638997650632       184.78869317541879       32.92064574176513
-108.18225922124016       180.97370570823944       32.94034001525199
-111.97076530477794       181.6370180020018        32.90326998461779
-115.7592713883157        182.30033029576424       32.86623220234691
-119.54777747185342       182.96364258952661       32.829226668439276
-123.3362835553912        183.6269548832891        32.79225338289518
-110.01663454951172       177.82203053482243       32.92052081377619
-113.8051406330495        178.4853428285849        32.88494293618129
-117.59364671658723       179.14865512234726       32.849397306949584
-121.38215280012498       179.81196741610967       32.813883926081246
-111.85100987778328       174.67035536140543       32.8997503210112
-115.63951596132107       175.33366765516791       32.86566459645553
-119.4280220448588        175.9969799489303        32.831611120263005
-113.68538520605489       171.51868018798854       32.87802853695706
-117.47389128959266       172.18199248175094       32.84543496544052
-115.51976053432645       168.36700501457156       32.85535546161361
-125.62007213659047       181.30435614734017       32.77569167661221
-127.90386071778973       178.98175741139124       32.758033172511034
-130.18764929898896       176.6591586754423        32.73927787059159
-132.4714378801883        174.33655993949347       32.71942577085406
-123.6659413813243        177.4893686801608        32.79509718090503
-125.94972996252355       175.1667699442118        32.77521363791044
-128.23351854372277       172.84417120826294       32.75423329709761
-121.7118106260581        173.6743812129814        32.81059933619338
-123.99559920725734       171.35178247703246       32.78849075430543
-119.75767987079192       169.85939374580204       32.822198142477475
-134.81901148978358       157.30554619977175       32.65607948737994
-137.85520919182687       159.47373636540507       32.6389190133724
-140.89140689387006       161.64192653103837       32.62018885035931
-143.92760459591335       163.81011669667168       32.59988899834087
-146.9638022979567        165.978306862305         32.578019457317055
-137.85520919182687       155.6882250100016        32.621600902865
-140.8914068938701        157.8564151756349        32.60414063781769
-143.9276045959134        160.02460534126817       32.58511068376498
-146.96380229795668       162.19279550690146       32.56451104070675
-150.00000000000006       164.3609856725348        32.54234170864322
-140.89140689387006       154.07090382023134       32.585716011068314
-143.9276045959134        156.23909398586468       32.56795595498147
-146.9638022979567        158.40728415149798       32.54862620988894
-149.99999999999997       160.57547431713127       32.52772677579105
-143.92760459591335       152.45358263046114       32.54842481199012
-146.9638022979567        154.62177279609446       32.53036496486351
-149.99999999999997       156.78996296172772       32.51073542873132
-146.9638022979567        150.83626144069098       32.50972730563035
-150.00000000000003       153.0044516063243        32.491367667463976
-150                      149.21894025092075       32.4696234919889
-136.3312880712797        172.12426817653352       32.684560651784665
-138.98941662794894       170.58777784797638       32.6607221052451
-141.6475451846182        169.05128751941922       32.63501905732056
-144.30567374128742       167.51479719086208       32.60745150801114
-135.95321892590562       168.41958768234304       32.6820080210702
-138.6113474825749        166.88309735378596       32.6564995148787
-141.26947603924415       165.3466070252288        32.6291265073022
-135.5751497805316        164.7149071881526        32.67641028343124
-138.23327833720086       163.1784168595955        32.64923181758775
-135.19708063515762       161.01022669396224       32.667767438867884
-130.95916129869215       159.51783796273176       32.69777667835342
-127.09931110760067       161.73012972569165       32.73855287126341
-123.23946091650927       163.9424214886516        32.77840806611016
-119.37961072541789       166.1547132516116        32.81734226289362
-131.33723044406617       163.2225184569222        32.70775661186531
-127.47738025297475       165.43481021988214       32.74682478679932
-123.61753006188329       167.64710198284203       32.78497196366999
-131.71529958944024       166.92719895111262       32.714691438452746
-127.85544939834878       169.1394907140725        32.75205159541076
-132.09336873481422       170.631879445303         32.718581158115626
-88.11366458897142        185.72651151787235       33.10724572633649
-86.42662957630615        188.58120921429793       33.11518432043985
-84.73959456364085        191.4359069107234        33.118230881635526
-83.05255955097559        194.2906046071489        33.11638540992371
-81.36552453831032        197.14530230357448       33.10964790530434
-79.67848952564503        199.99999999999994       33.098018367777286
-89.92403283505749        188.58120921429793       33.098793766912536
-88.23699782239223        191.43590691072342       33.10630457152644
-86.54996280972694        194.2906046071489        33.10892334323273
-84.86292779706164        197.14530230357445       33.106650082031365
-83.17589278439638        199.99999999999997       33.09948478792256
-91.7344010811435         191.4359069107234        33.08715577020439
-90.04736606847827        194.29060460714896       33.09423878532897
-88.36033105581298        197.14530230357445       33.096429767545715
-86.67329604314769        199.99999999999991       33.09372871685491
-93.54476932722956        194.2906046071489        33.07233173621205
-91.85773431456431        197.14530230357445       33.07898696184708
-90.170699301899          199.99999999999991       33.08075015457439
-95.35513757331563        197.14530230357448       33.05432166493563
-93.66810256065037        199.99999999999997       33.060549101081165
-91.76050844977087        185.4062853906292        33.08734237913632
-93.57087669585691        188.2609830870547        33.07671525154046
-95.38124494194295        191.11568078348023       33.062902086660245
-97.19161318802898        193.97037847990572       33.04590288449589
-95.40735231057026        185.08605926338592       33.06258692544634
-97.21772055665635        187.94075695981152       33.04978462967853
-99.02808880274239        190.795454656237         33.03379629662629
-99.05419617136971        184.76583313614273       33.03297936526678
-100.86456441745577       187.6205308325683        33.0180019013269
-102.70104003216915       184.4456070088996        32.99851969859753
-78.53541442400189        197.4533052934122        33.105155111094916
-77.39233932235871        194.9066105868244        33.110099701701415
-76.24926422071559        192.35991588023666       33.112852139596896
-75.10618911907247        189.81322117364894       33.11341242478139
-73.9631140174293         187.2665264670612        33.11178055725475
-77.10037709959745        199.99999999999994       33.084535401920164
-75.95730199795432        197.45330529341223       33.09129942989654
-74.81422689631115        194.90661058682446       33.095871305161836
-73.671151794668          192.35991588023666       33.09825102771606
-72.5280766930249         189.81322117364897       33.09843859755938
-74.52226467354987        199.99999999999991       33.06399756818439
-73.37918957190675        197.45330529341223       33.07038888081968
-72.2361144702636         194.90661058682443       33.07458804074372
-71.09303936862045        192.35991588023666       33.076595047956744
-71.9441522475023         199.99999999999991       33.03640486657008
-70.80107714585918        197.4533052934122        33.04242346386411
-69.65800204421603        194.9066105868244        33.04624990844695
-69.36603982145476        199.99999999999997       33.00175729707729
-68.22296471981161        197.45330529341223       33.00740317903001
-66.78792739540718        199.99999999999994       32.96005485970579
-76.79322413173773        186.95852347722345       33.1200868607221
-77.93629923338088        189.5052181838112        33.120765350934164
-79.07937433502401        192.0519128903989        33.11925168843527
-80.22244943666715        194.59860759698665       33.115545873225244
-79.62333424604613        186.65052048738562       33.12378652936388
-80.7664093476893         189.19721519397342       33.12351164226163
-81.90948444933244        191.74390990056114       33.12104460244814
-82.45344436035457        186.34251749754785       33.12287956318016
-83.59651946199773        188.88921220413565       33.121651298763425
-85.283554474663          186.03451450771016       33.117365962171164
-65.9307184673493         197.8134269043041        32.966877335805805
-65.07350953929141        195.62685380860813       32.972729684131394
-64.21630061123352        193.44028071291228       32.977611904682675
-63.35909168317566        191.25370761721646       32.981523997459675
-62.501882755117784       189.06713452152061       32.984465962462195
-65.03034191632575        199.99999999999994       32.926669455812714
-64.17313298826788        197.81342690430412       32.935472815543335
-63.31592406020999        195.62685380860822       32.94330604749962
-62.4587151321521         193.4402807129123        32.95016915168145
-61.601506204094235       191.2537076172165        32.956062128089116
-63.2727564372443         199.99999999999991       32.889734355487235
-62.41554750918644        197.81342690430412       32.900518598848635
-61.558338581128545       195.62685380860822       32.91033271443547
-60.70112965307065        193.4402807129123        32.91917670224802
-61.51517095816287        199.99999999999991       32.849249558729696
-60.657962030105004       197.8134269043041        32.862014685721704
-59.8007531020471         195.62685380860816       32.873809684939175
-59.75758547908144        199.99999999999997       32.80521506553998
-58.90037655102356        197.81342690430412       32.81996107616254
-58                       199.99999999999994       32.75763087591798
-64.79412900758008        188.70701291062875       33.01929409258213
-65.65133793563795        190.89358600632463       33.017776555855676
-66.50854686369584        193.08015910202045       33.01528889135477
-67.36575579175371        195.2667321977163        33.01183109907947
-67.08637526004236        188.3468912997368        33.04943961712132
-67.94358418810027        190.53346439543276       33.04934650867102
-68.80079311615813        192.72003749112858       33.0482832724461
-69.37862151250468        187.98676968884493       33.07490253607983
-70.23583044056257        190.17334278454084       33.076233855905514
-71.670867764967          187.6266480779531        33.09568284945766
-57.24539937860963        198.05764420123828       32.77670807342264
-56.49079875721924        196.11528840247655       32.79461289572265
-55.73619813582887        194.17293260371486       32.81134534281816
-54.981597514438505       192.23057680495322       32.826905414709245
-54.226996893048124       190.28822100619152       32.84129311139566
-56.14115823426407        199.99999999999994       32.71044691696011
-55.386557612873695       198.05764420123828       32.732845850900844
-54.631956991483314       196.1152884024766        32.754072409636876
-53.87735637009293        194.17293260371488       32.77412659316843
-53.12275574870257        192.23057680495324       32.79300840149554
-54.28231646852813        199.99999999999991       32.66483007179556
-53.52771584713777        198.05764420123828       32.69055074217238
-52.77311522574738        196.1152884024766        32.71509903734443
-52.018514604356994       194.17293260371488       32.738474957312064
-52.4234747027922         199.99999999999991       32.62078034042446
-51.66887408140183        198.05764420123828       32.64982274723724
-50.914273460011444       196.11528840247655       32.677692778845426
-50.56463293705628        199.99999999999997       32.5782977228468
-49.8100323156659         198.0576442012383        32.6106618660956
-48.70579117132034        199.99999999999994       32.537382219062465
-55.88197406546206        190.04400370925734       32.87282846505872
-56.63657468685244        191.98635950801904       32.86137018064147
-57.391175308242815       193.9287153067807        32.848739521019695
-58.14577592963318        195.87107110554234       32.83493648619333
-57.53695123787598        189.79978641232313       32.902913426996804
-58.291551859266384       191.74214221108488       32.8943845548489
-59.04615248065674        193.68449800984652       32.88468330749629
-59.19192841028991        189.55556911538892       32.93154799721009
-59.9465290316803         191.49792491415064       32.92594853733141
-60.846905582703855       189.3113518184548        32.958732175698685
-54.33767729735866        188.693458931027         32.862612353189405
-55.992654469772596       188.44924163409283       32.89216744057961
-57.64763164218653        188.20502433715862       32.920272136244876
-59.30260881460045        187.9608070402244        32.94692644018528
-60.9575859870144         187.71658974329029       32.97213035240097
-54.448357701669174       187.0986968558624        32.882121483379166
-56.10333487408313        186.8544795589283        32.90969630449655
-57.758312046497046       186.61026226199405       32.93582073388899
-59.41328921891098        186.36604496505987       32.96049477155651
-54.55903810597971        185.5039347806979        32.89982050196522
-56.21401527839365        185.25971748376375       32.9254150568097
-57.868992450807575       185.01550018682954       32.949559219929256
-54.66971851029025        183.90917270553342       32.91570940894752
-56.32469568270419        183.66495540859927       32.939323697519114
-54.78039891460079        182.31441063036888       32.92978820432586
-19.29420882867965        199.99999999999997       32.18048151057832
-22.23536706294372        199.99999999999997       32.181514585578725
-25.176525297207785       199.99999999999994       32.19139755406019
-28.117683531471858       199.99999999999991       32.210130416022935
-31.058841765735927       199.99999999999997       32.237713171466964
-33.99999999999999        199.99999999999991       32.27414582039211
-20.352165221773724       197.40256124258994       32.26973657491942
-23.293323456037793       197.40256124258994       32.27446614031942
-26.23448169030186        197.40256124258988       32.28804559920053
-29.175639924565925       197.40256124258985       32.31047495156281
-32.11679815883001        197.40256124258988       32.341754197406516
-21.41012161486779        194.80512248517982       32.35097995918932
-24.351279849131867       194.80512248517988       32.35940601498902
-27.29243808339593        194.80512248517982       32.37668196426972
-30.23359631765999        194.80512248517977       32.40280780703165
-22.468078007961864       192.20768372776973       32.42421166338818
-25.409236242225933       192.20768372776973       32.436334209587415
-28.35039447649           192.20768372776968       32.45730664926771
-23.526034401055938       189.6102449703597        32.489431687516
-26.467192635320007       189.61024497035964       32.505250724114774
-24.583990794150004       187.01280621294956       32.54664003157262
-89.23894114940303        182.32288462514697       33.09959015790071
-92.88578501020245        182.00265849790378       33.0776321976947
-96.53262887100189        181.6824323706606        33.05082213099888
-100.17947273180131       181.36220624341735       33.01915995781337
-103.82631659260075       181.0419801161742        32.98264567813831
-90.3642177098346         178.91925773242156       33.088149648648994
-94.01106157063407        178.5990316051784        33.0641370754372
-97.65790543143349        178.27880547793518       33.03527239573549
-101.3047492922329        177.95857935069196       33.0015556095442
-91.4894942702662         175.5156308396962        33.07292419858163
-95.13633813106566        175.195404712453         33.04685701236389
-98.78318199186508        174.8751785852098        33.01593771965639
-92.61477083069784        172.11200394697082       33.05391380769845
-96.26161469149726        171.79177781972763       33.025792008474866
-93.74004739112941        168.70837705424543       33.03111847599945
-105.66069192087232       177.89030494275727       32.96196414778524
-107.4950672491439        174.73862976934024       32.94033132614294
-109.32944257741545       171.5869545959233        32.917747213211385
-111.16381790568705       168.43527942250637       32.894211808990775
-103.1391246205045        174.80690417727507       32.97906045902471
-104.97349994877605       171.65522900385807       32.95561401721585
-106.8078752770476        168.50355383044106       32.93121628411785
-100.61755732013665       171.72350341179285       32.991628948970344
-102.4519326484082        168.57182823837587       32.96636888699504
-98.09599001976882        168.64010264631065       32.99966961762229
-74.73308316292604        184.0495611569334        33.11401094443838
-77.56319327723446        183.7415581670956        33.12052397891807
-80.39330339154289        183.43355517725786       33.12243037857229
-83.2234135058513         183.12555218742008       33.11973014340106
-86.05352362015975        182.81754919758237       33.112423273404374
-75.50305230842277        180.8325958468056        33.11308852584773
-78.3331624227312         180.5245928569679        33.11780829133994
-81.16327253703962        180.2165898671301        33.11792142200653
-83.99338265134803        179.9085868772923        33.1134279178477
-76.2730214539195         177.61563053667777       33.10901330148306
-79.10313156822792        177.30762754684005       33.111939797987645
-81.93324168253633        176.99962455700228       33.110259659666696
-77.04299059941623        174.39866522655007       33.1017852713444
-79.87310071372467        174.0906622367123        33.10291849886136
-77.81295974491294        171.18169991642228       33.091404435431514
-80.99837727415627        170.6870353439869        33.09025255669434
-83.05851824296795        173.59599766427695       33.098846310932515
-85.11865921177963        176.5049599845669        33.103267162546274
-87.17880018059132        179.41392230485695       33.10351511153567
-84.18379480339954        170.1923707715515        33.08364802138237
-86.24393577221126        173.10133309184158       33.08932146642911
-88.30407674102294        176.01029541213157       33.09082200885126
-87.36921233264282        169.69770619911614       33.07159082949602
-89.42935330145453        172.6066685194062        33.07434396535109
-90.55462986188614        169.20304162668083       33.05408098103504
-101.94684550258457       154.3769313107378        32.89848546210408
-100.30548588029353       157.2432204594393        32.92646690413517
-98.66412625800248        160.1095096081408        32.95372092654014
-97.02276663571145        162.97579875684235       32.98024752931923
-95.38140701342046        165.8420879055439        33.00604671247237
-104.66142850893296       157.17494605150458       32.89768801699671
-103.02006888664194       160.04123520020605       32.92427454659207
-101.37870926435087       162.90752434890757       32.950133656561434
-99.73734964205983        165.7738134976091        32.97526534690479
-107.3760115152813        159.97296079227127       32.89297629439392
-105.73465189299027       162.83924994097285       32.918167911553724
-104.09329227069925       165.70553908967435       32.942632109087356
-110.09059452162968       162.770975533038         32.884350294295814
-108.44923489933865       165.6372646817396        32.90814699901989
-112.80517752797809       165.56899027380481       32.871810016702455
-149.99999999999997       129.56250462210718       32.32414541953597
-146.74102868035772       131.2666307119302        32.371572545759875
-143.48205736071546       132.9707568017531        32.417520477816225
-140.22308604107317       134.67488289157606       32.46198921570516
-136.96411472143095       136.37900898139907       32.504978759426706
-133.70514340178866       138.08313507122202       32.546489108980666
-150                      133.49379174786992       32.35752871484681
-146.74102868035777       135.19791783769293       32.404101839161456
-143.4820573607155        136.90204392751585       32.44919576930863
-140.2230860410732        138.6061700173388        32.492810505288276
-136.96411472143097       140.3102961071618        32.53494604710059
-149.99999999999997       137.4250788736326        32.38876816974749
-146.74102868035774       139.1292049634556        32.434487292152994
-143.48205736071546       140.83333105327856       32.47872722039085
-140.22308604107317       142.5374571431015        32.52148795446129
-149.99999999999997       141.3563659993953        32.41786378423808
-146.74102868035774       143.06049208921831       32.46272890473432
-143.48205736071546       144.76461817904124       32.506114831062945
-150.00000000000003       145.28765312515807       32.44481555831862
-146.74102868035774       146.99177921498105       32.488826676905546
-134.59623787218462       153.46106397406183       32.639048305048675
-137.63243557422788       151.84374278429166       32.60360235893529
-140.66863327627115       150.22642159452144       32.56675010554028
-143.70483097831445       148.60910040475122       32.5284915448637
-134.37346425458557       149.61658174835188       32.61957367604302
-137.4096619566289        147.99926055858174       32.58316036833139
-140.44585965867216       146.3819393688115        32.54534075333794
-134.15069063698658       145.77209952264192       32.59765560036317
-137.18688833902993       144.15477833287173       32.56027493105307
-133.92791701938765       141.927617296932         32.5732940780091
-130.24691466819195       139.9030951525239        32.58886186507519
-126.78868593459514       141.7230552338257        32.630368929617305
-123.33045720099841       143.54301531512752       32.671010302607215
-119.8722284674017        145.3629753964294        32.71078598404489
-116.41399973380494       147.1829354777312        32.74969597393016
-130.46968828579088       143.74757737823384       32.614897079299055
-127.01145955219414       145.56753745953566       32.65563438903678
-123.5532308185974        147.3874975408375        32.69550600722215
-120.09500208500069       149.20745762213934       32.734511933855316
-130.6924619033899        147.5920596039438        32.638488846848816
-127.2342331697931        149.41201968524558       32.67845640178194
-123.77600443619636       151.2319797665474        32.71755826516278
-130.9152355209889        151.43654182965372       32.6596371677241
-127.45700678739207       153.25650191095554       32.69883496785269
-131.13800913858788       155.28102405536367       32.67834204192519
-116.23515189390925       151.4197493850993        32.778623356555386
-116.05630405401351       155.65656329246733       32.80365299663626
-115.87745621411783       159.8933771998354        32.82478489417295
-115.69860837422216       164.1301911072035        32.842019049165486
-119.91615424510499       153.44427152950743       32.761066129931294
-119.73730640520927       157.68108543687546       32.78372258346292
-119.55845856531356       161.91789934424352       32.80248129445033
-123.5971565963007        155.46879367391554       32.74173927468962
-123.41830875640498       159.70560758128354       32.762022541672025
-127.27815894749642       157.49331581832362       32.720642790830254
-104.84027634882864       152.93813214413646       32.8707795027276
-107.55485935517702       155.73614688490323       32.869460805580104
-110.26944236152539       158.53416162566998       32.86422783093718
-112.98402536787374       161.3321763664367        32.855080578799004
-107.7337071950727        151.49933297753512       32.842047574221795
-110.44829020142109       154.29734771830192       32.84020762503428
-113.16287320776948       157.09536245906867       32.834453398351286
-110.62713804131677       150.0605338109338        32.812289676587056
-113.34172104766517       152.85854855170058       32.80992847535936
-113.52056888756087       148.62173464433255       32.781505809823216
-150                      109.90275491561424       32.138335095587195
-146.511491641713         111.86872988626357       32.19187538338457
-143.022983283426         113.83470485691281       32.24397553653722
-139.534474925139         115.8006798275621        32.294635555045375
-136.04596656685206       117.76665479821142       32.343855438909
-132.55745820856504       119.73262976886069       32.39163518812785
-150.00000000000003       113.83470485691284       32.178092556373485
-146.511491641713         115.80067982756213       32.23131955196533
-143.02298328342602       117.76665479821139       32.2831064129125
-139.53447492513902       119.73262976886069       32.33345313921501
-136.04596656685206       121.69860473951002       32.38235973087305
-150                      117.7666547982114        32.21655231916145
-146.51149164171304       119.73262976886076       32.26946602254782
-143.02298328342602       121.69860473951          32.3209395912894
-139.534474925139         123.66457971015929       32.37097302538638
-149.99999999999997       121.69860473951          32.25371438395126
-146.51149164171298       123.66457971015932       32.30631479513198
-143.02298328342596       125.63055468080859       32.357475071668006
-150.00000000000003       125.63055468080861       32.289578750742805
-146.511491641713         127.5965296514579        32.341865869717935
-133.47560636314395       134.41303401074978       32.51893229755447
-136.73457768278624       132.70890792092678       32.47688448184658
-139.99354900242847       131.0047818311038        32.433357471971135
-143.2525203220707        129.30065574128085       32.388351267928215
-133.24606932449922       130.74293295027744       32.48966849975602
-136.5050406441415        129.0388068604545        32.44708321789426
-139.76401196378373       127.33468077063151       32.403018741864855
-133.0165322858545        127.07283188980517       32.45869771558546
-136.27550360549677       125.36870579998224       32.41557496756968
-132.7869952472098        123.40273082933297       32.42601994504278
-150                      90.24300520912125        31.94482062578703
-146.511491641713         92.20898017977055        31.997032920048753
-143.022983283426         94.17495515041982        32.04812531023589
-139.534474925139         96.14093012106913        32.09809779634861
-136.04596656685206       98.10690509171845        32.14695037838692
-132.55745820856504       100.07288006236774       32.19468305635064
-150.00000000000003       94.17495515041986        31.982904180344065
-146.511491641713         96.14093012106916        32.03549142120323
-143.02298328342602       98.10690509171845        32.08695875798776
-139.53447492513902       100.07288006236774       32.13730619069793
-136.04596656685206       102.03885503301706       32.18653371933365
-149.99999999999997       98.10690509171843        32.02129740460248
-146.511491641713         100.07288006236777       32.07425959205915
-143.022983283426         102.03885503301704       32.12610187544112
-139.534474925139         104.00483000366631       32.17682425474868
-149.99999999999997       102.03885503301703       32.06000029856256
-146.511491641713         104.00483000366634       32.11333743261656
-143.02298328342596       105.97080497431561       32.16555466259604
-150.00000000000003       105.97080497431567       32.09901286222413
-146.511491641713         107.93677994496497       32.15272494287558
-132.55745820856504       104.00483000366634       32.23506997191009
-132.557458208565         107.93677994496491       32.27495864286743
-132.557458208565         111.8687298862635        32.31434906922283
-132.55745820856507       115.8006798275621        32.353241250976396
-136.04596656685206       105.97080497431564       32.22661151613045
-136.04596656685206       109.90275491561422       32.26619106832527
-136.04596656685203       113.83470485691281       32.30527237591804
-139.53447492513905       107.93677994496494       32.21659293278299
-139.53447492513902       111.86872988626352       32.255863366215124
-143.02298328342602       109.90275491561422       32.20501422186766
-62.745229497760874       186.3366582225147        33.00391186650364
-65.03747575022317        185.9765366116228        33.034985003695624
-67.32972200268547        185.6164150007309        33.06137553530692
-69.62196825514778        185.256293389839         33.08308346133748
-71.9142145076101         184.89617177894715       33.10010878178747
-62.98857624040394        183.60618192350873       33.01929511943837
-65.28082249286625        183.2460603126169        33.04661326370257
-67.57306874532856        182.88593870172497       33.069248802385914
